ENTREPRISE,CATEGORIE,equipment_id,product_ref,model,type,timestamp,status,alarm_code,message
Veolia Environnement,Industrie,SE-VEO-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-10T14:32:47Z,warning,VOLT_SAG,"ION8650 detected voltage sag event on Phase A, 88.3% nominal for 1.2 seconds, waveform captured"
Veolia Environnement,Industrie,SE-VEO-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-17T11:08:15Z,normal,NORMAL,"ION8650 energy accumulation verified, demand interval reset successful, power factor 0.94 leading"
Veolia Environnement,Industrie,SE-VEO-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-23T19:44:33Z,warning,HARM_HIGH,"ION8650 harmonic analysis shows THD-I 8.7% on Phase C, exceeds IEEE 519 threshold of 8.0%"
Veolia Environnement,Industrie,SE-VEO-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-28T06:21:09Z,normal,NORMAL,"ION8650 Modbus TCP communication stable, 128 registers polled, revenue metering accuracy class 0.2S verified"
Veolia Environnement,Industrie,SE-VEO-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-03T08:15:22Z,normal,NORMAL,"TeSys Island motor starter M1-M4 all channels operational, load balancing at 78%, digital twin synchronization complete"
Veolia Environnement,Industrie,SE-VEO-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-09T14:32:47Z,normal,NORMAL,"Predictive maintenance algorithm reports 94% health score, thermal imaging shows uniform heat distribution across contactors"
Veolia Environnement,Industrie,SE-VEO-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T11:08:13Z,warning,CURR_ASYM,"Motor M3 current asymmetry detected 12.3%, phase imbalance exceeds threshold, recommend load inspection"
Veolia Environnement,Industrie,SE-VEO-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T16:44:55Z,normal,NORMAL,"EcoStruxure cloud connectivity stable, motor runtime M1: 1847hrs M2: 1923hrs M3: 1801hrs M4: 1889hrs, all within service interval"
Veolia Environnement,Industrie,SE-VEO-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T09:21:38Z,warning,TEMP_RISE,"Bus bar temperature sensor TB2 reading 68°C approaching 75°C warning threshold, ambient compensation active"
Stellantis,Automobile,SE-STEL-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, Ethernet I/O health score 98%, all racks responding"
Stellantis,Automobile,SE-STEL-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-09T14:42:37Z,warning,CPU_TEMP_HIGH,"M580 BMEP584040 processor temperature 62°C approaching threshold, ambient cooling recommended"
Stellantis,Automobile,SE-STEL-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-15T10:28:14Z,normal,NORMAL,"Hot Standby synchronization verified, BMEH584040 redundancy active, switchover time 45ms"
Stellantis,Automobile,SE-STEL-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-22T16:53:09Z,error,ETH_COMM_LOSS,"M580 BMENOC0321 Ethernet module port 2 communication loss, 47 dropped packets detected"
Stellantis,Automobile,SE-STEL-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-28T09:17:45Z,normal,NORMAL,"M580 firmware v3.20 stable, EcoStruxure Control Expert connection established, memory usage 34%"
Stellantis,Automobile,SE-STEL-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-03T08:15:22Z,normal,NORMAL,"TeSys Island motor starter M1-M4 all channels operational, load balancing at 78%, digital twin synchronization complete"
Stellantis,Automobile,SE-STEL-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-08T14:32:45Z,normal,NORMAL,"Predictive maintenance algorithm reports 94% health score, thermal imaging shows uniform heat distribution across contactors"
Stellantis,Automobile,SE-STEL-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T10:47:18Z,warning,CURR_ASYM,"Motor channel M3 current asymmetry detected 12.3%, phase imbalance exceeds threshold, recommend load inspection"
Stellantis,Automobile,SE-STEL-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T16:20:33Z,normal,NORMAL,"EcoStruxure connectivity stable, wireless module RSSI -45dBm, motor protection class 10A coordination verified"
Stellantis,Automobile,SE-STEL-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T09:55:07Z,error,OVLD_TRIP,"Motor starter M2 overload trip activated at 112% rated current, thermal memory 89%, automatic restart inhibited"
Stellantis,Automobile,SE-STEL-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic ION8650 power quality monitoring active, THD-V 2.1%, all phases balanced within 1.5%"
Stellantis,Automobile,SE-STEL-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-09T14:42:18Z,warning,VOLT_SAG,"ION8650 detected voltage sag event on Phase A: 92.3% nominal for 1.2 seconds, waveform captured"
Stellantis,Automobile,SE-STEL-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-15T10:28:45Z,normal,NORMAL,"Energy metering accuracy verified, revenue-grade measurements within IEC 61557 Class 0.2S limits"
Stellantis,Automobile,SE-STEL-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-22T16:55:33Z,warning,HARMONIC_HIGH,ION8650 harmonics analysis: THD-I 8.7% on Phase B exceeds IEEE 519 recommended limit of 8.0%
Stellantis,Automobile,SE-STEL-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-28T09:12:07Z,normal,NORMAL,"PowerLogic ION8650 demand interval reset completed, peak demand 847.3 kW recorded, power factor 0.94 lagging"
Danone,Agroalimentaire,SE-DAN-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, Ethernet I/O health 100%, backplane communication nominal"
Danone,Agroalimentaire,SE-DAN-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-09T14:42:38Z,warning,CPU_TEMP_HIGH,"M580 BMEP584040 CPU temperature 62°C approaching threshold, rack ambient 48°C"
Danone,Agroalimentaire,SE-DAN-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-15T10:28:14Z,normal,NORMAL,"Unity Loader firmware update completed v3.2, hot standby synchronization verified"
Danone,Agroalimentaire,SE-DAN-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-22T16:55:47Z,error,ETH_LINK_LOSS,"M580 BMENOC0321 Ethernet module port 2 link lost, redundant network failover activated"
Danone,Agroalimentaire,SE-DAN-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-28T09:33:55Z,normal,NORMAL,"M580 battery backup test passed, BMXBAT module capacity 94%, estimated 18 months remaining"
Danone,Agroalimentaire,SE-DAN-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-03T08:15:22Z,normal,NORMAL,"TeSys Island motor starter group 3 operating nominal, load balancing at 78%, all contactors responding within 45ms"
Danone,Agroalimentaire,SE-DAN-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-09T14:32:18Z,normal,NORMAL,"Digital module communication healthy, EtherNet/IP cyclic data exchange 10ms, motor protection class 10A active"
Danone,Agroalimentaire,SE-DAN-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T11:47:55Z,warning,TEMP_HIGH,"TeSys Island base unit temperature elevated at 62°C, ambient conditions affecting thermal dissipation on motor channel 5"
Danone,Agroalimentaire,SE-DAN-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T09:23:41Z,normal,NORMAL,"Predictive maintenance algorithm reports 94% health score, motor insulation resistance 850 MΩ across all 8 channels"
Danone,Agroalimentaire,SE-DAN-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T16:08:33Z,warning,CURR_ASYM,"Motor channel 2 current asymmetry detected at 18%, phase imbalance exceeding 15% threshold, recommend load inspection"
Danone,Agroalimentaire,SE-DAN-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-05T08:15:22Z,normal,NORMAL,"PowerLogic ION8650 metering accuracy verified at 0.2% class, all phase voltages balanced within 1.5%"
Danone,Agroalimentaire,SE-DAN-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-10T14:42:18Z,warning,THD_HIGH,"PowerLogic harmonics detected THD 6.8% on L2, exceeds IEEE 519 recommended limit of 5%"
Danone,Agroalimentaire,SE-DAN-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-15T10:28:45Z,normal,NORMAL,"ION8650 power quality monitoring active, power factor maintained at 0.96 leading, demand interval reset successful"
Danone,Agroalimentaire,SE-DAN-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-22T16:55:33Z,warning,VOLT_SAG,"ION8650 voltage sag event recorded: L1 dropped to 198V for 1.2 seconds, below 207V threshold"
Danone,Agroalimentaire,SE-DAN-008,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Meter,2026-01-28T09:12:07Z,normal,NORMAL,"PowerLogic ION8650 energy accumulation registers synchronized, Modbus TCP communication stable at 100ms polling rate"
Danone,Agroalimentaire,SE-DAN-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-03T08:15:22Z,normal,NORMAL,"TeSys Island motor starter group 3 operating nominal, load balancing at 78%, all contactors responding within 45ms"
Danone,Agroalimentaire,SE-DAN-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-08T14:32:18Z,normal,NORMAL,"Digital module communication healthy, EtherNet/IP cyclic data exchange 10ms, motor protection class 10A active"
Danone,Agroalimentaire,SE-DAN-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T11:47:55Z,warning,THRM_PREALM,"Motor M4 thermal overload pre-alarm triggered at 92% threshold, ambient temperature 41°C, recommend load reduction"
Danone,Agroalimentaire,SE-DAN-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T09:23:41Z,normal,NORMAL,"TeSys Island base unit self-diagnostics completed, power module firmware v3.2.1, all 12 motor channels operational"
Danone,Agroalimentaire,SE-DAN-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T16:08:33Z,warning,PHASE_IMBAL,"Phase imbalance detected on motor M7, voltage deviation 4.8% between L1-L2, current asymmetry 6.2A"
SNCF,Transport,SE-SNCF-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic ION9000 harmonic analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
SNCF,Transport,SE-SNCF-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-09T14:42:18Z,normal,NORMAL,"Power quality monitoring active - voltage sag detection enabled, waveform capture buffer at 34% capacity"
SNCF,Transport,SE-SNCF-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-15T19:28:45Z,warning,PF_LOW,"ION9000 detected power factor deviation 0.82 on phase A, capacitor bank switching recommended"
SNCF,Transport,SE-SNCF-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-22T11:05:33Z,normal,NORMAL,"Energy metering accuracy verification passed - Class 0.2S compliance confirmed, demand interval reset successful"
SNCF,Transport,SE-SNCF-004,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-28T16:51:09Z,warning,VOLT_TRANSIENT,"ION9000 transient overvoltage event recorded 1.18 pu on L2-N, duration 0.3 cycles, waveform captured"
Aeroports de Paris,Transport,SE-ADP-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-03T08:15:22Z,normal,NORMAL,"ION9000 power quality analysis complete - THD voltage 1.8%, THD current 2.3% within limits"
Aeroports de Paris,Transport,SE-ADP-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-09T14:42:18Z,warning,VOLT_UNBALANCE,ION9000 detected voltage unbalance phase A-B-C: 2.8% exceeding recommended 2.5% threshold
Aeroports de Paris,Transport,SE-ADP-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-15T11:28:45Z,normal,NORMAL,"ION9000 demand interval reset successful - peak demand 1847 kW recorded, power factor 0.94 lagging"
Aeroports de Paris,Transport,SE-ADP-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-22T19:53:31Z,error,COMM_TIMEOUT,ION9000 communication timeout on Modbus RTU port 2 - revenue metering data logging interrupted
Aeroports de Paris,Transport,SE-ADP-003,SE-PRODUCT-A9MEM3255,PowerLogic ION9000,Power Monitoring System,2026-01-28T07:19:56Z,normal,NORMAL,"ION9000 harmonic spectrum analysis completed - 5th harmonic 3.1%, 7th harmonic 1.9%, all within IEEE 519 limits"
Aeroports de Paris,Transport,SE-ADP-010,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring System,2026-01-03T08:15:22Z,normal,NORMAL,"ION8650 power quality analysis complete - THD voltage 1.8%, THD current 2.3% within acceptable limits"
Aeroports de Paris,Transport,SE-ADP-010,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring System,2026-01-09T14:42:18Z,warning,VOLT_UNBALANCE,ION8650 detected voltage unbalance phase A-B-C: 2.8% exceeding recommended 2.5% threshold
Aeroports de Paris,Transport,SE-ADP-010,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring System,2026-01-15T10:28:45Z,normal,NORMAL,"ION8650 energy metering synchronized - active power 847.2 kW, reactive power 124.5 kVAR, power factor 0.989"
Aeroports de Paris,Transport,SE-ADP-010,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring System,2026-01-22T16:55:33Z,error,COMM_TIMEOUT,ION8650 communication timeout on Modbus RTU port 2 - CT secondary monitoring interrupted
Aeroports de Paris,Transport,SE-ADP-010,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring System,2026-01-28T11:20:07Z,normal,NORMAL,"ION8650 waveform capture completed - 128 samples per cycle recorded, no transient events detected"
Airbus,Aeronautique,SE-AIR-003,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-03T08:15:22Z,normal,NORMAL,"PowerLogic ION8650 harmonic analysis complete - THD voltage 1.8%, THD current 3.2% within IEEE 519 limits"
Airbus,Aeronautique,SE-AIR-003,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-09T14:42:17Z,normal,NORMAL,"Power quality monitoring active - voltage sag detection enabled, waveform capture buffer at 34% capacity"
Airbus,Aeronautique,SE-AIR-003,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-15T11:28:45Z,warning,PF_LOW,"ION8650 detected power factor deviation - current PF 0.82, below target threshold of 0.90 on phase A"
Airbus,Aeronautique,SE-AIR-003,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-22T16:55:33Z,normal,NORMAL,"Energy metering synchronized - revenue-grade accuracy class 0.2S verified, demand interval reset successful"
Airbus,Aeronautique,SE-AIR-003,SE-PRODUCT-A9MEM3255,PowerLogic ION8650,Power Monitoring,2026-01-28T09:17:08Z,normal,NORMAL,"ION8650 Modbus TCP communication stable - 127 registers polled, sequence of events recorder at 18% full"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, Ethernet I/O health 100%, backplane communication stable"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:38Z,warning,BAT_LOW,"M580 battery voltage at 2.85V, replacement recommended within 30 days"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T10:28:14Z,normal,NORMAL,"Unity Loader firmware sync completed, BMEP584040 CPU temperature 48°C nominal"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T16:55:47Z,error,IO_MODULE_FAULT,"M580 rack slot 4 module BMEAHI0812 analog input fault detected, channel 3 open circuit"
OVH,Datacenter,SE-OVH-003,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T09:33:55Z,normal,NORMAL,"M580 hot standby synchronization verified, primary CPU active, scan cycle 15ms"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, I/O health 100%, Ethernet IP communication stable"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:38Z,normal,NORMAL,"BMEP584040 processor load at 34%, backplane communication nominal, all safety modules responding"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T19:28:14Z,warning,TEMP_HIGH,"M580 internal temperature 58°C approaching threshold, rack ambient 42°C, cooling check recommended"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T11:05:47Z,normal,NORMAL,"Hot Standby synchronization verified, BMECRA31210 redundancy module active, failover time <50ms"
OVH,Datacenter,SE-OVH-010,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T16:33:29Z,warning,COMM_TIMEOUT,"Modbus TCP connection timeout detected on port 502, 3 remote I/O drops in 24h, network diagnostics required"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, Ethernet I/O health 100%, backplane communication stable"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:18Z,normal,NORMAL,"Unity Pro application running nominal, 2048 discrete I/O points active, memory usage 42%"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T19:28:45Z,warning,CPU_TEMP_HIGH,"M580 CPU temperature elevated to 58°C, ambient conditions affecting thermal management"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T11:05:33Z,normal,NORMAL,"Hot standby synchronization verified, BMEP584040 redundancy status healthy, failover ready"
Orange,Telecom,SE-ORA-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T16:51:09Z,warning,COMM_TIMEOUT,"Modbus TCP connection timeout detected on port 502, remote I/O module BMEAHI0812 intermittent"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-05T08:15:23Z,normal,NORMAL,"TeSys Island motor starter group 3 operating nominal, load current 12.4A per phase, power factor 0.89"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-09T14:32:17Z,normal,NORMAL,"Digital module communication healthy, EtherNet/IP cyclic data exchange 10ms, all 8 motor channels responsive"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T10:47:55Z,warning,THRM_PREALARM,"Motor channel 5 thermal overload pre-alarm at 92% of trip threshold, ambient temperature 48°C detected"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T16:20:41Z,normal,NORMAL,"TeSys Island base module firmware v3.2.1 active, predictive maintenance counters updated, 2847 operating hours logged"
Orange,Telecom,SE-ORA-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T09:05:12Z,error,PHASE_IMBALANCE,"Motor channel 2 phase imbalance detected, voltage deviation 8.2% between L1-L3, starter tripped to protect motor"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, backplane communication nominal, all I/O modules responding"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:38Z,normal,NORMAL,"Unity Loader firmware update completed successfully, BMENOC0321 Ethernet module synchronized"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T19:28:14Z,warning,TEMP_HIGH,"M580 CPU temperature 68°C approaching threshold, rack ambient 45°C, verify cooling system"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T11:05:47Z,normal,NORMAL,"Hot standby redundancy test successful, BMEP582040 primary/secondary switchover 45ms"
Bouygues Telecom,Telecom,SE-BYT-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T16:33:55Z,warning,COMM_TIMEOUT,"Modbus TCP communication timeout detected on port 502, 3 retries before recovery, check network latency"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-03T08:15:22Z,normal,NORMAL,"TeSys Island motor starter M1-M4 all channels operational, load balancing at 78%, digital twin synchronization complete"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-09T14:32:47Z,normal,NORMAL,"Wireless communication mesh network stable, all 12 motor modules responding, predictive maintenance score 94/100"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T11:08:13Z,warning,TEMP_APPROACH,"Motor module M3 thermal class 10A detected elevated winding temperature 68°C, approaching 75°C threshold, recommend load reduction"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T16:45:39Z,normal,NORMAL,"TeSys Island base unit firmware v3.2.1 active, energy metering shows 847.3 kWh consumption, power factor 0.92"
Bouygues Telecom,Telecom,SE-BYT-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T09:21:55Z,warning,PHASE_IMBALANCE,"Motor starter M7 phase imbalance detected 4.8%, current differential L1:12.3A L2:11.8A L3:11.6A, exceeds 4.5% tolerance"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, I/O health 100%, Ethernet/IP connections stable on all 4 ports"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-09T14:42:38Z,normal,NORMAL,"BMEP584040 processor load at 34%, backplane communication nominal, hot standby sync verified"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-15T19:28:14Z,warning,BATT_LOW,"M580 battery voltage at 2.87V, approaching replacement threshold, estimated 45 days remaining"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-22T11:03:47Z,normal,NORMAL,"Unity Loader firmware update completed successfully, BMENOS0300 module responding, all racks online"
Bouygues Telecom,Telecom,SE-BYT-006,SE-PRODUCT-BMEP584040,Modicon M580,PLC Controller,2026-01-28T16:51:09Z,warning,COMM_TIMEOUT,"Modbus TCP timeout detected on remote I/O rack 3, BMENOC0321 module retries increased to 8 per minute"
Saint-Gobain,Industrie,SE-SG-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-03T08:15:22Z,normal,NORMAL,"M580 CPU scan time 12ms, I/O health check passed, all BMXNOE0110 Ethernet modules responding"
Saint-Gobain,Industrie,SE-SG-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-09T14:42:38Z,warning,BAT_LOW,"M580 battery voltage at 2.85V, approaching replacement threshold, estimated 45 days remaining"
Saint-Gobain,Industrie,SE-SG-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-15T10:28:14Z,normal,NORMAL,"Unity Loader firmware sync completed, BMEP584040 processor at 34% capacity, 128MB memory 62% utilized"
Saint-Gobain,Industrie,SE-SG-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-22T16:53:47Z,error,REDUND_FAIL,"M580 hot standby synchronization failure, BMXCRA31200 redundancy module communication timeout on primary rack"
Saint-Gobain,Industrie,SE-SG-001,SE-PRODUCT-BMEP584040,Modicon M580,PLC,2026-01-28T09:17:55Z,normal,NORMAL,"M580 redundancy restored, HSBY switchover test successful in 48ms, all distributed I/O modules synchronized"
Saint-Gobain,Industrie,SE-SG-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-03T08:15:22Z,normal,NORMAL,"TeSys Island motor starter group 3 operating nominal, load balancing at 78%, all contactors responding within 45ms"
Saint-Gobain,Industrie,SE-SG-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-09T14:32:18Z,normal,NORMAL,"Digital module communication healthy, EtherNet/IP cyclic data exchange 10ms, motor circuit breaker pre-alarm threshold at 62%"
Saint-Gobain,Industrie,SE-SG-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T11:47:55Z,warning,THRM_OVLD_WARN,"Motor 2 thermal overload detected at 92% rated capacity, ambient temperature compensation active, predictive maintenance alert triggered"
Saint-Gobain,Industrie,SE-SG-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T16:23:41Z,normal,NORMAL,"TeSys Island base unit firmware v3.2.1 stable, power measurement accuracy ±1.5%, harmonic distortion THD 3.8% within limits"
Saint-Gobain,Industrie,SE-SG-004,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T09:58:33Z,error,PHASE_IMBAL_ERR,"Motor starter M4 phase imbalance detected 8.2%, current asymmetry exceeds 5% threshold, contactor C4 trip initiated"
Saint-Gobain,Industrie,SE-SG-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-03T08:15:22Z,normal,NORMAL,"TeSys Island motor starter group 3 operating nominal, load balancing at 78%, all contactors responding within 45ms"
Saint-Gobain,Industrie,SE-SG-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-09T14:32:18Z,normal,NORMAL,"Digital module communication healthy, EtherNet/IP cyclic data exchange 10ms, motor circuit breaker pre-alarm threshold at 62%"
Saint-Gobain,Industrie,SE-SG-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-15T11:47:55Z,warning,PHASE_IMBALANCE,"Motor 4 asymmetry detected, phase imbalance 8.3%, TeSys Island predictive maintenance alert triggered for contactor wear"
Saint-Gobain,Industrie,SE-SG-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-22T16:20:41Z,normal,NORMAL,"Island base unit firmware v3.2.1 stable, power consumption monitoring shows 4.2kW average across 6 motor feeders"
Saint-Gobain,Industrie,SE-SG-010,SE-PRODUCT-A9F94116,TeSys Island,Motor Management System,2026-01-28T09:55:33Z,error,THERMAL_OVERLOAD,"Motor starter M2 thermal overload trip activated at 112% rated current, TeSys Island safety lockout engaged, manual reset required"
