ENTREPRISE,CATEGORIE,equipment_id,installation_date,location,city,model,serial_number,type,voltage_rating,PRODUCT,NOTES,product_ref,image,title,description,downloadUrl,openUrl,endOfCommercializationDate,keyword,keyword_alt
Engie,Energie,SE-ENGIE-001,2021-03-15,Centrale Thermique de Cordemais,Cordemais,Masterpact MTZ2 20H1,MTZ2-FR-210315-0847,Circuit Breaker,20kV,Masterpact MTZ2 20H1,MTZ2 variant,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Engie,Energie,SE-ENGIE-002,2020-06-22,Parc Éolien de Fécamp,Fécamp,SM6-36 DM1-D,SM6-2006-FEC-4521,Medium Voltage Switchgear,36kV,SM6-36 DM1-D,MV switchgear,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Engie,Energie,SE-ENGIE-003,2022-09-10,Centrale Nucléaire de Chooz,Chooz,PowerLogic ION9000,ION9K-FR-220910-3365,Power Meter,400V,PowerLogic ION9000,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Engie,Energie,SE-ENGIE-004,2019-11-28,Centrale Hydroélectrique de Kembs,Kembs,Sepam S80,SEP80-191128-7742,Protection Relay,15kV,Sepam S80,Protection relay,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Engie,Energie,SE-ENGIE-005,2023-04-17,Parc Solaire de Toul-Rosières,Toul,Premset MV/LV 1600kVA,PREM-1600-230417-8891,Distribution Transformer,20kV/400V,Premset MV/LV 1600kVA,MV/LV substation,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Engie,Energie,SE-ENGIE-006,2021-08-05,Centrale de Cyclo-Tertiaire Dunkerque,Dunkerque,Masterpact MTZ3 32H1,MTZ3-DKQ-210805-2234,Circuit Breaker,36kV,Masterpact MTZ3 32H1,MTZ3 variant,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Engie,Energie,SE-ENGIE-007,2020-02-14,Centrale Biomasse de Gardanne,Gardanne,SM6-24 QM,SM6-GAR-200214-5567,Medium Voltage Switchgear,24kV,SM6-24 QM,MV switchgear,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Engie,Energie,SE-ENGIE-008,2022-12-03,Parc Éolien en Mer de Saint-Nazaire,Saint-Nazaire,Sepam S82,SEP82-SNZ-221203-4429,Protection Relay,20kV,Sepam S82,Protection relay,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
Engie,Energie,SE-ENGIE-009,2023-07-19,Centrale de Cogénération Lyon-Gerland,Lyon,PowerLogic ION9000,ION9K-LYN-230719-6683,Power Meter,400V,PowerLogic ION9000,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Engie,Energie,SE-ENGIE-010,2024-01-25,Centrale Gaz de Combigolfe,Fos-sur-Mer,Premset MV/LV 2000kVA,PREM-2000-240125-9912,Distribution Transformer,20kV/400V,Premset MV/LV 2000kVA,MV/LV substation,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
RTE,Energie,SE-RTE-001,2019-03-15,Poste électrique de Villejust,Villejust,Masterpact MTZ2 16H1,MTZ2-FR-2019-0847,Circuit Breaker,400V,Masterpact MTZ2 16H1,MTZ2 variant,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
RTE,Energie,SE-RTE-002,2020-06-22,Poste source de Cormeilles,Cormeilles-en-Parisis,SM6-36 DM1-D,SM6-2020-FR-3421,Medium Voltage Switchgear,20kV,SM6-36 DM1-D,MV switchgear,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
RTE,Energie,SE-RTE-003,2021-09-10,Poste électrique de Jonage,Jonage,Premset 630kVA,PRM-630-2021-1156,Power Transformer,20kV/400V,Premset 630kVA,MV/LV substation,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
RTE,Energie,SE-RTE-004,2022-01-18,Centre de conduite régional de Nancy,Nancy,PowerLogic ION9000,ION9K-FR-2022-0589,Power Meter,400V,PowerLogic ION9000,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
RTE,Energie,SE-RTE-005,2020-11-05,Poste source de Chevilly,Chevilly-Larue,Sepam S80,SEP-S80-2020-2734,Protection Relay,20kV,Sepam S80,Protection relay,SE-PRODUCT-TCSESM083F2CU0,https://download.schneider-electric.com/files?p_Doc_Ref= PF101124&p_File_Type=rendition_200_png,Ethernet TCP/IP managed switch - ConneXium - 6TX/2FX - multimode,"This product is part of the ConneXium range, an offer of Ethernet connecting devices. This TCP/IP managed switch has two 100BASE-FX ports for fibre optic and six 10BASE-T/100BASE-TX ports for copper cable. It is a network switch with a supply voltage of 24V, a power consumption of 7.7W and maximum number of switches in a ring is 50. This product offers you a smart and flexible way to integrate Ethernet solutions into your operation. It is furnished with 6-way removable connector (power supply) for electrical connection. The supported transmission mediums are twisted shielded pair category 5E copper cable and multimode fibre optic. Ethernet services are secure port, Rapid Scanning Tree Protocol (RSTP), priority port, multicast filtering, data stream control, configuration via web server, VLAN, SNTP client, SMTP V3, IGMP snooping and FDR. It is an IP20 rated product. Its dimensions are 74mm (width) x 111mm (depth) x 131mm (height) and weighs 0.41kg. This product is certified by CE, GL and C-Tick. It meets UL 508, CSA C22.2 No 214, CSA C22.2 No 213 Class I Division 2, UL 1604 Class 1 Division 2 and EN/IEC 61131-2 standards. It supports 35mm symmetrical DIN rail mount.",https://download.schneider-electric.com/files?p_File_Name=TCSESM083F2CU0_DATASHEET_GB_en-GB.pdf&p_Reference=TCSESM083F2CU0_DATASHEET,https://www.se.com/uk/en/product/TCSESM083F2CU0/,2024-09-24T00:00:00Z,unlimited,ATG_MAIN
